processing_time,total_target_area,total_target_area_length,vert_count,test_type,output_prefix
0.00549006,114.228,195.438,112,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z14100
0.000952005,114.228,195.438,112,naive,ACAM-Cover--scaled_outline_mesh0_z14100
0.015177,114.215,195.418,110,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z14300
0.000874996,114.215,195.418,110,naive,ACAM-Cover--scaled_outline_mesh0_z14300
0.00577021,114.382,195.409,110,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z14500
0.001055,114.382,195.409,110,naive,ACAM-Cover--scaled_outline_mesh0_z14500
0.0018549,197.978,107.594,49,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z1500
0.000488997,197.978,107.594,49,naive,ACAM-Cover--scaled_outline_mesh0_z1500
0.00570607,204.105,113.465,49,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z1700
0.0011971,204.105,113.465,49,naive,ACAM-Cover--scaled_outline_mesh0_z1700
0.00151801,188.643,118.972,54,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z1900
0.000695944,188.643,118.972,54,naive,ACAM-Cover--scaled_outline_mesh0_z1900
0.00139904,185.448,123.418,48,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z2100
0.000439167,185.448,123.418,48,naive,ACAM-Cover--scaled_outline_mesh0_z2100
0.00225997,112.213,146.289,68,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z2300
0.000418186,112.213,146.289,68,naive,ACAM-Cover--scaled_outline_mesh0_z2300
0.00172186,115.825,148.572,68,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z2500
0.000400066,115.825,148.572,68,naive,ACAM-Cover--scaled_outline_mesh0_z2500
0.001405,117.89,148.824,62,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z2700
0.000461102,117.89,148.824,62,naive,ACAM-Cover--scaled_outline_mesh0_z2700
0.00302696,118.756,148.051,56,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z2900
0.000990868,118.756,148.051,56,naive,ACAM-Cover--scaled_outline_mesh0_z2900
0.00139999,69.5334,94.503,54,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z300
0.000240088,69.5334,94.503,54,naive,ACAM-Cover--scaled_outline_mesh0_z300
0.00331092,119.014,146.686,56,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z3100
0.000369072,119.014,146.686,56,naive,ACAM-Cover--scaled_outline_mesh0_z3100
0.00339103,118.719,144.878,52,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z3300
0.000920057,118.719,144.878,52,naive,ACAM-Cover--scaled_outline_mesh0_z3300
0.00183988,118.011,142.746,53,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z3500
0.000412941,118.011,142.746,53,naive,ACAM-Cover--scaled_outline_mesh0_z3500
0.00121999,117.34,140.57,53,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z3700
0.000417948,117.34,140.57,53,naive,ACAM-Cover--scaled_outline_mesh0_z3700
0.004951,116.727,138.394,53,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z3900
0.000291824,116.727,138.394,53,naive,ACAM-Cover--scaled_outline_mesh0_z3900
0.00461292,116.046,136.218,52,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z4100
0.000838995,116.046,136.218,52,naive,ACAM-Cover--scaled_outline_mesh0_z4100
0.00123191,115.366,134.041,52,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z4300
0.000272989,115.366,134.041,52,naive,ACAM-Cover--scaled_outline_mesh0_z4300
0.00136709,114.68,131.864,52,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z4500
0.000333071,114.68,131.864,52,naive,ACAM-Cover--scaled_outline_mesh0_z4500
0.00127506,114.003,129.693,52,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z4700
0.00027895,114.003,129.693,52,naive,ACAM-Cover--scaled_outline_mesh0_z4700
0.000524044,113.413,127.808,28,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z4900
0.000159025,113.413,127.808,28,naive,ACAM-Cover--scaled_outline_mesh0_z4900
0.00513697,90.0239,118.567,60,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z500
0.00102901,90.0239,118.567,60,naive,ACAM-Cover--scaled_outline_mesh0_z500
0.000529051,113.414,127.809,28,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z5100
0.000158072,113.414,127.809,28,naive,ACAM-Cover--scaled_outline_mesh0_z5100
0.000534058,113.378,127.808,28,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z5300
0.000159025,113.378,127.808,28,naive,ACAM-Cover--scaled_outline_mesh0_z5300
0.00202918,114.168,137.786,68,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z5500
0.000537872,114.168,137.786,68,naive,ACAM-Cover--scaled_outline_mesh0_z5500
0.00221896,158.808,208.84,75,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z5700
0.000529051,158.808,208.84,75,naive,ACAM-Cover--scaled_outline_mesh0_z5700
0.00460291,158.357,209.724,123,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z5900
0.00101709,158.357,209.724,123,naive,ACAM-Cover--scaled_outline_mesh0_z5900
0.00398588,158.096,210.17,153,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z6100
0.00117493,158.096,210.17,153,naive,ACAM-Cover--scaled_outline_mesh0_z6100
0.00398898,158.208,210.174,145,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z6300
0.0014801,158.208,210.174,145,naive,ACAM-Cover--scaled_outline_mesh0_z6300
0.019383,172.63,208.696,144,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z6500
0.00104594,172.63,208.696,144,naive,ACAM-Cover--scaled_outline_mesh0_z6500
0.00561309,172.614,208.585,132,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z6700
0.00227404,172.614,208.585,132,naive,ACAM-Cover--scaled_outline_mesh0_z6700
0.0182941,114.198,216.185,144,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z6900
0.000970125,114.198,216.185,144,naive,ACAM-Cover--scaled_outline_mesh0_z6900
0.00103688,105.929,138.096,61,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z700
0.000380039,105.929,138.096,61,naive,ACAM-Cover--scaled_outline_mesh0_z700
0.0108559,114.319,216.274,144,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z7100
0.000890017,114.319,216.274,144,naive,ACAM-Cover--scaled_outline_mesh0_z7100
0.00338697,114.462,216.27,143,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z7300
0.000734091,114.462,216.27,143,naive,ACAM-Cover--scaled_outline_mesh0_z7300
0.00948596,114.4,216.28,147,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z7500
0.00263596,114.4,216.28,147,naive,ACAM-Cover--scaled_outline_mesh0_z7500
0.00768089,114.192,216.297,144,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z7700
0.00145316,114.192,216.297,144,naive,ACAM-Cover--scaled_outline_mesh0_z7700
0.00440598,106.972,208,119,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z7900
0.000689983,106.972,208,119,naive,ACAM-Cover--scaled_outline_mesh0_z7900
0.00926304,97.4148,197.542,84,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z8100
0.000483036,97.4148,197.542,84,naive,ACAM-Cover--scaled_outline_mesh0_z8100
0.00140309,97.7005,196.806,43,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z8300
0.000237942,97.7005,196.806,43,naive,ACAM-Cover--scaled_outline_mesh0_z8300
0.00342512,97.5252,196.787,42,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z8500
0.000560999,97.5252,196.787,42,naive,ACAM-Cover--scaled_outline_mesh0_z8500
0.00127316,97.7906,196.706,38,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z8700
0.000213861,97.7906,196.706,38,naive,ACAM-Cover--scaled_outline_mesh0_z8700
0.00132704,97.7741,196.706,38,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z8900
0.000225782,97.7741,196.706,38,naive,ACAM-Cover--scaled_outline_mesh0_z8900
0.00188899,90.6246,154.858,64,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z900
0.000447989,90.6246,154.858,64,naive,ACAM-Cover--scaled_outline_mesh0_z900
0.00127602,97.7724,196.706,38,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z9100
0.000211954,97.7724,196.706,38,naive,ACAM-Cover--scaled_outline_mesh0_z9100
0.0013361,97.76,196.706,38,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z9300
0.000212908,97.76,196.706,38,naive,ACAM-Cover--scaled_outline_mesh0_z9300
0.00451207,97.7906,196.705,39,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z9500
0.000227928,97.7906,196.705,39,naive,ACAM-Cover--scaled_outline_mesh0_z9500
0.00134921,97.7893,196.704,39,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z9700
0.000216007,97.7893,196.704,39,naive,ACAM-Cover--scaled_outline_mesh0_z9700
0.00105095,97.7947,196.707,39,InwardDistributed,ACAM-Cover--scaled_outline_mesh0_z9900
0.000394106,97.7947,196.707,39,naive,ACAM-Cover--scaled_outline_mesh0_z9900
0.00224113,102.827,53.12,35,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z100
0.00576901,102.827,53.12,35,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z100
0.002105,25.1099,68.254,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z10100
0.000386953,25.1099,68.254,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z10100
0.00925517,25.1141,68.266,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z10300
0.000306845,25.1141,68.266,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z10300
0.00965095,25.0969,68.256,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z10500
0.00229311,25.0969,68.256,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z10500
0.002105,25.0988,68.258,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z10700
0.000344992,25.0988,68.258,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z10700
0.00235605,25.1025,68.259,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z10900
0.000324011,25.1025,68.259,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z10900
0.00176501,25.1066,68.264,66,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z1100
0.000251055,25.1066,68.264,66,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z1100
0.00841117,25.1053,68.257,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z11100
0.000392914,25.1053,68.257,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z11100
0.00894308,25.1017,68.263,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z11300
0.000896931,25.1017,68.263,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z11300
0.00301313,25.1013,68.255,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z11500
0.00028801,25.1013,68.255,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z11500
0.00781798,25.0986,68.257,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z11700
0.000263929,25.0986,68.257,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z11700
0.00200891,25.1227,68.257,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z11900
0.000341892,25.1227,68.257,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z11900
0.00276589,25.1242,68.264,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z12100
0.000636816,25.1242,68.264,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z12100
0.0029881,25.1225,68.263,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z12300
0.000353098,25.1225,68.263,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z12300
0.00475192,25.1236,68.264,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z12500
0.000930071,25.1236,68.264,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z12500
0.00304008,25.1246,68.261,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z12700
0.000354052,25.1246,68.261,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z12700
0.00490499,25.0853,68.259,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z12900
0.00090909,25.0853,68.259,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z12900
0.00273085,25.0914,68.26,66,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z1300
0.000334024,25.0914,68.26,66,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z1300
0.00212693,25.0859,68.255,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z13100
0.00032711,25.0859,68.255,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z13100
0.00851107,25.0791,68.251,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z13300
0.000370026,25.0791,68.251,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z13300
0.00310302,25.0869,68.253,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z13500
0.000370979,25.0869,68.253,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z13500
0.00296116,25.0832,68.254,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z13700
0.000720978,25.0832,68.254,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z13700
0.00302196,25.0865,68.262,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z13900
0.000354052,25.0865,68.262,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z13900
0.002352,25.0879,68.264,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z14100
0.00101018,25.0879,68.264,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z14100
0.00302505,25.0907,68.264,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z14300
0.000380039,25.0907,68.264,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z14300
0.00525808,25.0936,68.266,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z14500
0.000332832,25.0936,68.266,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z14500
0.00214505,25.0969,68.264,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z14700
0.00028491,25.0969,68.264,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z14700
0.00393701,25.1036,68.257,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z14900
0.00106192,25.1036,68.257,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z14900
0.00297117,25.1013,68.256,66,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z1500
0.000238895,25.1013,68.256,66,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z1500
0.00214505,25.1114,68.256,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z15100
0.000251055,25.1114,68.256,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z15100
0.00683093,25.1166,68.25,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z15300
0.00031209,25.1166,68.25,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z15300
0.00636005,25.1228,68.252,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z15500
0.000401974,25.1228,68.252,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z15500
0.00302291,25.1331,68.253,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z15700
0.000306129,25.1331,68.253,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z15700
0.00543499,25.128,68.255,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z15900
0.000934124,25.128,68.255,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z15900
0.00195098,25.1247,68.259,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z16100
0.000258923,25.1247,68.259,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z16100
0.00704288,25.1738,68.258,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z16300
0.000828981,25.1738,68.258,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z16300
0.00185585,25.1662,68.258,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z16500
0.000255108,25.1662,68.258,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z16500
0.00222111,25.1651,68.258,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z16700
0.000263929,25.1651,68.258,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z16700
0.00747108,25.1597,68.232,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z16900
0.000362873,25.1597,68.232,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z16900
0.00282001,25.105,68.246,66,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z1700
0.000351906,25.105,68.246,66,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z1700
0.00936198,25.1553,68.2,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z17100
0.000353813,25.1553,68.2,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z17100
0.00286984,25.1548,68.202,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z17300
0.000377178,25.1548,68.202,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z17300
0.00536799,25.1493,68.199,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z17500
0.000880003,25.1493,68.199,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z17500
0.00281787,25.1493,68.205,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z17700
0.000370979,25.1493,68.205,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z17700
0.010185,25.1459,68.209,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z17900
0.000552893,25.1459,68.209,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z17900
0.00301003,25.1533,68.214,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z18100
0.000448942,25.1533,68.214,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z18100
0.00871491,25.0912,68.217,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z18300
0.000535965,25.0912,68.217,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z18300
0.00289893,25.0489,68.217,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z18500
0.000272036,25.0489,68.217,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z18500
0.00694895,25.0477,68.218,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z18700
0.000370979,25.0477,68.218,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z18700
0.00226998,25.049,68.221,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z18900
0.000307798,25.049,68.221,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z18900
0.00194383,25.0981,68.258,66,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z1900
0.000237942,25.0981,68.258,66,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z1900
0.00183082,25.0549,68.225,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z19100
0.000251055,25.0549,68.225,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z19100
0.00198603,25.0616,68.222,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z19300
0.000272989,25.0616,68.222,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z19300
0.00249696,25.0045,68.233,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z19500
0.00030899,25.0045,68.233,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z19500
0.00184989,25.0426,68.234,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z19700
0.00024581,25.0426,68.234,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z19700
0.001858,25.0537,68.236,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z19900
0.000245094,25.0537,68.236,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z19900
0.00214815,25.0562,68.238,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z20100
0.000263214,25.0562,68.238,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z20100
0.00205898,25.0507,68.238,70,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z20300
0.000254869,25.0507,68.238,70,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z20300
0.00222898,25.0524,68.242,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z20500
0.000257015,25.0524,68.242,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z20500
0.00205493,25.0617,68.242,74,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z20700
0.000262022,25.0617,68.242,74,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z20700
0.00221801,25.0631,68.238,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z20900
0.00032711,25.0631,68.238,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z20900
0.00205708,25.0803,68.257,65,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z2100
0.000232935,25.0803,68.257,65,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z2100
0.00271511,25.0622,68.241,73,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z21100
0.000276089,25.0622,68.241,73,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z21100
0.00190306,25.0772,68.238,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z21300
0.000313044,25.0772,68.238,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z21300
0.00209594,25.0851,68.229,72,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z21500
0.00030303,25.0851,68.229,72,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z21500
0.00223112,25.0782,68.221,71,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z21700
0.000256777,25.0782,68.221,71,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z21700
0.00264001,25.1092,68.191,67,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z21900
0.000304937,25.1092,68.191,67,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z21900
0.00173616,25.1111,68.258,67,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z2300
0.000237942,25.1111,68.258,67,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z2300
0.00198507,25.1145,68.254,67,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z2500
0.000257015,25.1145,68.254,67,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z2500
0.00211096,25.0962,68.257,68,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z2700
0.000246048,25.0962,68.257,68,naive,ACAM-Sensor-Cover--scaled_outline_mesh0_z2700
0.00178099,25.0872,68.261,68,InwardDistributed,ACAM-Sensor-Cover--scaled_outline_mesh0_z2900
